1.........9.....6.82.4...9..6....8..2...987...4.27.3.....7...15.....6.3..5....9..,173569482594832167826417593761345829235698741948271356389724615417956238652183974,57
...86.9.5.8.....217....4..862...543.5...7........4.6......92.8..61...5...........,132867945486539721759124368628915437543276819917348652375492186261783594894651273,56
39..8.....6...347..7.6.2..3.2.1.......52..9..6....5.....2..7.....9.4.5.....8.....,391784256268953471574612893923178645845236917617495328432567189789341562156829734,57
3....5.78...6.7....6..1.4..6.....3.7..49...6.........442............8.51.13..67..,391425678248637915567819423652184397184973562739562184425791836976348251813256749,56
...82.4..52..4..1.6.......7.4...9.2...25.....9.37....6..8.1.......2...3.........5,371825469529647318684391257845169723762534981913782546458913672197256834236478195,58
5.7.....8..6.4...7.937........3.7.5..3..2......2..18.........1.1..4...9.9.4..3...,517932468286145937493768521641387259839524176752691843325879614178456392964213785,57
.8.....9...5.8.7..7....9..4.16.42....3..9.1.78...3....4.....5...2.5...1.....1.9..,182457693945386721763129854516742389234895167897631245471968532629573418358214976,56
.6.5...7.8.5..3..2.2......57...8..9..8..6...4...4..3.........3....7.56....3.98...,169524873845973162327816945734182596581369724296457318958641237412735689673298451,57
1..7.8..6.45...2.......1.9...439............8.3.1..........9.7..9...6..5.5.27....,129758346745963281683421597874395612512647938936182754268519473497836125351274869,58
...92...1....57...9..3.6.42.9217...4.3........6...9...4...3....6....8....27...6..,376924581241857936985316742592173864738465219164289357459632178613798425827541693,56
....2639..........2.83.....7.9....8.35...9.1....2....6....516..4.......7......53.,547126398631598472298374165769415283352689714184237956823751649415963827976842531,58
...2.1.3...1...4..7......95....4.91...43.7...1.69.....6...2...7.5...9...2..6...5.,945271638361598472728463195572846913894317526136952784689125347453789261217634859,56
......6.....4...97...7.18.247..18......2....639...4.1..5....1..7...5......48.9.6.,247985631813462597965731842472618953581293476396574218658347129729156384134829765,55
93..2..6...2...7..6....89......45..9.4.6.......7.....8.5.......7......2...9..78..,938721465412956783675438912261845379843679251597312648356284197784193526129567834,59
.4.1...39........6.65...2..8..461........847.......9..38...4.1....3.......72.....,248156739793842156165739284879461325536928471421573968382694517654317892917285643,58
95..6...4...8.........5..1...6..1..92.....3..4....98...13...7..67...2..........35,957163284142897653368254917786321549291485376435679821513948762674532198829716435,58
7....1..3..5.2.9..3.9...17..........968..2.........6.8....83.1..7.4.....581....9.,726941583815327946349658172152864739968732451437195628694583217273419865581276394,56
.98...3.2..7.9.....6.32..7............6.89..48....4....8.6..15...14..7.......74..,198745362327896541465321978249563817576189234813274695784632159931458726652917483,56
.........68.....49....7...51.8..6...3679..8.....7......4.82..377.5.1..9........2.,572469381681532749439178265198256473367941852254783916946825137725314698813697524,56
...5...2...84.76...1..6....6.....7...81..9..2..7..85..2..8...5..............21.3.,769583421328417695415962873632154789581679342947238516293846157174395268856721934,58
2.9....8......8..6....9.....5.7..3.4.8..1...2.1.6.37...9.26..5.3..........1..7...,239476185574128936168395247956782314783914562412653798897261453325849671641537829,57
.4..8.......3...97.3..7..5.5.2.4.7.88.....2.....9..........4...6.78..9....475...1,745689132268315497139472856592143768813567249476928513381294675657831924924756381,56
.............8..2..8.3.69.13..2......6.....72.4.1....5..97.....2..5..34......9...,123975864695481723784326951357264198961853472842197635419732586276518349538649217,59
....3....16..........1.5........94..42..8..6.7.....5.2..18..6....95....7....6394.,957638214164972358238145796816259473425387169793416582371894625649521837582763941,57
...49..6...6....58.5...7..4......53159..8...62.....4.......3....4......2..21.....,128495763476231958359867124684972531591384276237516489915623847843759612762148395,58
.6497....5....1...9...4.5......32......7..42...8.1..5.735.....969..8..7.......6..,164975382583261794927348516459832167316759428278614953735126849691483275842597631,55
24..6..7.....91...........1...2....9.1..897..5.9...3...5.62...4.7...865...65.....,241865973835791246697432581783256419412389765569174328958627134374918652126543897,55
9..6....5........1.31.4.7......586.7..2.1..4.......9..4....5.8..5.1.9.....9.7....,947681325285793461631542798394258617562917843718436952476325189853169274129874536,57
.2348.5........3.9...5...4.6...1.2...87.2.....1..3..5........6...82..1.4.3..9....,723489516845162379196573842659714283387625491214938657572341968968257134431896725,56
....8....46..1.3......37...94....2.3...9....1..8..46.7..3....7.6......5415.......,329486715467519328581237469945761283736928541218354697893645172672193854154872936,57
6...7.....173.6...4.........9.2.35.....7.4.82.2..9....9...17..32.....7.1....3..65,632479158517386249489125376894263517361754982725891634946517823253648791178932465,54
6..1..2....1.9......8...6..27.6.........47..6...95.8..15..3.4...6...9....3....5.7,643175298521896743798423651274681935985347126316952874152738469467519382839264517,56
.4...3...86....7.37...1.........198....4.2.5.......6..6.5.7.824.........23......6,541763298862594713793218465324651987976482351158937642615379824487126539239845176,57
..95....23.......5..5..41....3.7649.6......8...72........79....1...6.......48..6.,749518632361927845285634179523876491694153287817249356436792518178365924952481763,57
..149.7.......79..3..........5...3.9..3.58...........4..76..4..1.2.......3.2.5.87,651492738248367915379581246825146379493758162716923854587639421162874593934215687,57
.3..8...54.7...62........8.....24.968...........6.14......59...2.5.16..9.7.......,632187945487593621591462387153824796864975132729631458318759264245316879976248513,57
.32......64...1..9..589.......7.3.......4..63..9.6..8.......63........97..7..5...,932457816648321579715896324486713952251948763379562481824179635563284197197635248,58
...4..56..1.5.6.9.....973....9.2..4.6....5......37....5.2.......63.........96.8..,297431568314586297856297314139628745678145923425379186582714639963852471741963852,57
4.6..5.7...736...4..2.1....1...574.9....8...18.....2.....4..5.6..8.....7..1..9...,436895172517362894982714635163257489294683751875941263729438516358126947641579328,55
...91......93.458.5.......1..71.3.....5.9...6...48..3....2..84.1.3....6......8...,328915674719364582564827391647153928835792416291486735956271843183549267472638159,56
..14.5...3..2.7.........92.....891....2...43.......8..43.7...8.7.......6.......59,821495673394267518675138924547389162982671435163524897439756281758912346216843759,58
......32.4...1...91.....7..........43.946......827.......9...63...3.25...2.......,875694321432517689196823745267138954319465872548279136754981263681342597923756418,59
2.....54..9.81.....83.......6...3..5..4....6.3..7...9.....6.7.3...27....5.1.....4,217639548495817236683542917169423875754981362328756491942165783836274159571398624,57
43.........5.3...9..19...8...4...1...6..7.4....84....7...15..9..9...321.3........,439568721785231649621947583974325168163879452258416937847152396596783214312694875,57
.8.....74...1.5.3..6..4.8..4.7..3...9...6...8.18..7........61...3...16...4..5....,281639574794185236365742891457813962923564718618297453879326145532471689146958327,56
.....2.8..4.15.........63.5.3...91..7.4.3...9....41.2......7...8...1..3.1.....67.,351972486648153297297486315532769148714238569986541723469327851875614932123895674,56
...13....63....8.25............65..1.4..2...62.69...4.8......9..572..3....2.7..5.,928136475634759812571842639389465721745321986216987543863514297157298364492673158,55
9...6......3.5.4...4.7..39..7..8..59....2...14..6.....6..5..........95....1.4..3.,927463185183952467546718392372184659869325741415697823698531274234879516751246938,57
...34...5.9..2...3........454...6..9..3..2.8....5......2..8.93.6.4....7....7.....,276341895498625713351978264547816329163492587982537641725184936634259178819763452,58
......76.3.4....98.69........3.8.6...1..2.....7.........7..9.84.9.3.....8...15..7,581942763324756198769831245943187652618523479275694831157269384492378516836415927,57
257..8....9............4.6....5..74.......9..37....5.87.49.......1....3....23.6..,257368491496125387813794265968512743145873926372649518734986152621457839589231674,58
9.2....1.....6...81....7.3..1...........2.5....3.1..8.4..3.......54....632..98...,982534617734169258156287934219845763648723591573916482461352879895471326327698145,58
..7.9....3.6.4...7.........9.567.1...3...1..6.......74.4.2....1...1.....5.8..3..2,187396425396542817452718369925674183734821956861935274649287531273159648518463792,57
6..34.5....9.5.4.8....8.....61...74....4..3.......6.2.1...6..5.8.4.....77....1...,687342591239157468415689273561238749972415386348976125193764852824593617756821934,56
8.36.....716.5.4..4.......1....7.....35..4.7....9.6.1....1.....98.2...........32.,823641957716359482459728631194572863635814279278936514342185796987263145561497328,57
5..42.87.64.......3.8.....5.7...3.41...2......81...2.6.6....91....73.............,519426873647358129328197465276983541435261798981574236763845912152739684894612357,57
6.43........5.62.9........73.9..8...51..............759.........2..47.1.7.5..3.6.,694372158173586249258491637369758421517234896482169375931625784826947513745813962,57
..9.6.....219...8..3...7.9.......154.1........7.........3.1.6.....35.9..89.2...4.,759468213621935487438127596386792154914583762572641839243819675167354928895276341,57
..24..83.....7....5.83..7.98.........23...15.49..2......7.1.......2.5..6..4...2..,672459831139872645548361729816537492723694158495128367267913584381245976954786213,56
.6.3.21....47....37......8.2..5......1.....76....1.9.......379...8.....44..6.8.2.,869352147154789263732461589287596431915234876643817952526143798378925614491678325,56
4.9.2..85..7.....6.264.........4..5...5...7..8.2.9............9....321.72...1....,419627385387159246526483971793241658145368792862795413631574829954832167278916534,57
.53.8......7.9.2.......2.1..8.....2.512...486........1....2..4..6.1.......46...3.,253781964147396258698542713786415329512937486439268571971823645365174892824659137,57
8.1....9..4..3.2..7.....158...........4..9...5..17.93....4.6....5.........791..8.,861725493945831267732694158193548672274369815586172934318456729659287341427913586,57
7..4........1..96.....3..5....7....9.3.6.2.....9..1..619..4.3..4.....1.82.......7,725469813384175962961238754612784539537692481849351276196847325473526198258913647,57
....9....46.....7...9...51...53...4...3.2.8..8............819.7..16....223.......,158793624462815379379462518695378241713924865824156793546281937981637452237549186,58
.4......39..7...4.3.6...2.......9.67....2..54..5.1.9.2..81.2....2..45..9.53......,541286793982731546376594218234859167719623854865417932498162375127345689653978421,54
.6.....72.92..1..4...3.9...7...6.....5.94.........7..894.8..5...1...2..........43,361584972892671354475329816784163295256948731139257468943816527517432689628795143,57
1..83...5.54.......6.....3..129..6..6..4....9...3.2..748.2.........1.....29..5...,197834265354126978268579134812957643673481529945362817481293756536718492729645381,56
8..2..........6.7...3.9.5............954...2.38.5.79..7.....2641......3......879.,857234619912856473463791582274169358695483127381527946738915264149672835526348791,56
.....5...41.7...........2.71........9...245...7368...4.3..6.9....4.9......6....5.,627815439419732685385946217142357896968124573573689124731568942854293761296471358,58
....627...32.......6.....54....1.5.....3...9.91......8...2.36.584.5....3......8..,581462739432795186769138254374819562628357491915624378197283645846571923253946817,57
9...5..1....3..9...4...8..6..8965.........3....51...8.....1..7.61.....2.7...34..9,983756412267341958541298736378965241126487395495123687839612574614579823752834169,56
..3....8....78...61....34..7..2......19.......6.4..8.765.8..79......4........1.6.,573146289294785136186923475745268913819357642362419857651832794938674521427591368,57
......68..2..7.3.4....32.....1.54..9.8.........91....7256...1.......8..5.3.7.....,743591682125876394698432751371254869482967513569183247256349178917628435834715926,57
29....8.11......39...1..7..3..7....5.2..634...7..9..2.7.6..........28.6......79..,293476851147285639685139742368742195921563478574891326756914283419328567832657914,55
..53.....83......9...9.6..4.....5.4...8.1.63.........1...57.2...1.......9.28..5..,495387162836124759721956384169235847248719635357468921684571293513692478972843516,58
7..1.6.8..6.8..5...2.9.76............1......4..5.4...2..8........9...36.6..78....,754136289963824517821957643487293156216578934395641872148369725579412368632785491,58
6.12.......89..7.....83..5.1....45...83.....74......8..29.1.........7.92.1.......,631275948258946713974831256162784539583169427497523681729418365846357192315692874,57
......5...47...8.2.8...9.1......52977...3...1.1.48..5...6..3...894............9..,621348579947651832583729614438165297765932481219487356156293748894576123372814965,56
...2...7.....98.6.97......4.2......93...4.....9..5.4....29.5..7.....78..8..3..2..,653214978214798563978536124425173689381649752796852431162985347539427816847361295,57
...6..4.......35.2.3..916..2..7....4.........4.7...35.3.1..4..86......2..8.2.....,798625431146873592532491687259736814813549276467182359321954768674318925985267143,57
7..68......8..5...2...31.5..1.9...2.......543.75.....1......3.4..3...1..9..7.....,751689432438275916269431758314958627892167543675324891187592364523846179946713285,57
.8.6.4.13..21...4...1.3.......978..2......7.......2.5...64...2...5.8.9...3.2....4,987624513352197648641835297564978132293541786718362459876419325425783961139256874,55
..6.........3..8...2...1.4.....6.5....9.4...3.....9.7...31.54...1.9....8..52...6.,176458932594327816328691745741863529659742183832519674263185497417936258985274361,58
..2.9...56...1.....1....9..8.........56..4..2.7.1.658......9..47...4..5..48....27,382697145694513278517482936823975461156834792479126583235769814761248359948351627,55
..5.243...8..1....2.3...95........2.....4.6.7...8.359....4.2.1...9..7.......5.4..,715924386986315742243768951374596128598241637162873594657432819439187265821659473,56
....13.......6..2...69....8.4....7..39....8...5.....16..9.7.1...8.53...4..56.....,924813567873465921516927438641382795397156842258794316469278153182539674735641289,57
........4.74....3961.5.......84.1..79.5..7.1....8.......793...8....8......6.759.1,583792164274618539619543782368451297945327816721869453157934628492186375836275941,54
471...8............2.1.9.4....5..698....8..7......2...7...9....6.8.7..51..4...3..,471625839953748126826139745342517698169483572587962413715396284638274951294851367,57
9.3.5......6..2..........29...6.7...8.2...34.79.......5.....6.3...39.4.1......7..,923451876176982534458763129345627918862519347791834265514278693287396451639145782,58
....7.24...95.......2.....597..524...6.3.....82.6...7..1..38.6..........6..1..7..,156973248489526317732481695971852436564397182823614579215738964347269851698145723,56
....2.3..4.3.9...7.....69.4.3...9.62214...8...8...3..........1.8...6....1..8.4...,951427386463598127728316954537189462214675839689243571346952718895761243172834695,56
....9..54.3...4.8....72...3..3...6.9..........72.....51....8......2.1..8.4695..1.,761893254235614987984725163413582679598376421672149835127438596359261748846957312,56
.6..7....3.5..2..4..1.....2....41.6.7....9.........8.....5.7.49.96...1.......3...,962174358375892614481356972859241763713689425624735891138567249596428137247913586,59
5...9.8....3..4....7.62.........2..91.83...2...7...4...........9....16...2..8.73.,512793864863514297479628315346852179198347526257169483781436952935271648624985731,58
8.21...5......2..4.31....9.........5...6.92.8.4..1......4..86..7..9.....6.3...9..,872194356965382174431567892189273465357649218246815739594738621718926543623451987,57
...6.......617.....24....5.5.3..1..2.8...6..42....9.....1.....5....574.9......32.,318645297956172843724398651563481972189726534247539168491263785632857419875914326,57
.8264.91.4.......5...81...6.564....8........732..8..4........5.....76......3....4,782645913461793825935812476156437298894261537327589641678124359543976182219358764,56
..14573....7.9.6....3....2.7....9.4........8126..........3.67.......8.....6.75...,621457398847293615953681427718539246534762981269814573182346759375928164496175832,57
....3.5..........7...791.2.1.....6.88....39...9.5..24...9.46.8..1..........2..49.,471832569928465137563791824135924678842673915697518243759146382214389756386257491,56
.4...25.3......72......4.9..5....1....6813.5.2.46.....87..3.9...6.5.9...5...2....,647982513985361724123754896358247169796813452214695387872136945461579238539428671,54
.....4.519..7.........5..8....4.2..65...3..1.12.........1.6....294...7...8......5,378694251915728634462153987839412576547936812126875349751369428294581763683247195,58
.36..87....1....285.2......42.6.....35...........459.....98.........71..1.3....7.,936128754741596328582734619429673581357819246618245937275981463864357192193462875,57
...1....44......7.6...39....2.....93..1..8.........4...8..5.9....5.7..81...2...36,298167354413825679657439128524716893931548762876392415182653947365974281749281536,58
..1....38....57....6.......5..1.86....9.6.8....854..7...5..14...3.....1...7.3..5.,751496238982357164364812597573128649149763825628549371295671483436985712817234956,56
2...561...7...8...6....4....56..7.2..9.8.5.4...7.3....1.8....94..5.....8........1,284756139579318462613294587856147923391825746427639815168572394935461278742983651,56
7......58...6..92...........6..45...4..398..6.83.......3....2..64..7.8.3.....65..,714923658358617924296854731967145382425398176183762495539481267642579813871236549,56
...9.1..69...56...1.6.7.5...7.8..3..82.....5...1..5......7.418.63....2...........,752941836983256417146378592579812364824637951361495728295764183637189245418523679,56
.....28451...8....3..........721....6..7..9....5..9.1381...6.....9.7...8.......34,796132845124587369358964271937218456641753982285649713813426597469375128572891634,56
1..........3.9......64..7....9...2.37..1..9..5.....1.4...8.1.37...7....2..2.49...,197258346483697521256413789619584273724136958538972164965821437341765892872349615,57
....7.61..471..95.8.6.....39.......5.2....1.....4..........4...4.3..92.7.9.8.35..,359278614247136958816945723931682475524397186678451392165724839483519267792863541,55
9.8..3..41....5...75..14..8..3.4..9.......4...1..86......7..1.5..9.....7....6..4.,968273514134895672752614938623547891897132456415986723346729185289451367571368249,56
..2.54.3....6135...7..8......1......43....7.....9.68.3.568.....81......6.....2...,162754938984613527375289641691378452438521769527946813256837194813495276749162385,56
.2.9...63.....39....6.8.....8..2.5......9.1.61..7...3...1...6.9..9..4.8.5.......2,425917863817643925936285714683421597752398146194756238341872659279564381568139472,56
.9.3....6..6..1.3.1.....59..64............2..2..483.....7..6..5....9..7.94.1.5...,598327416476951832132648597764512389381769254259483761817236945625894173943175628,56
...3.65.1...5....6..89...2.......7.....8....4296.1....9.2.....5.7..346...3.1.....,729386541143572986568941327481653792357829164296417853912768435875234619634195278,56
......6...3....4.8....87...4.21...6..759468...8.2.....2........5....97.3....5...4,827394651936521478154687239492178365375946812681235947249713586518469723763852194,56
.28.....3.....9...6...5178....6.......63.4.5.3.1...8.....9...2..9.4.7.......6.3..,928746513517839642634251789759618234286374951341592876165983427893427165472165398,57
14...273.8...4......3876.........3.....468.......9.54.........55...2.6...7..81...,146952738857143962923876154764215389395468217281397546412639875538724691679581423,56
5.8..3......27...3.....9847.8.3...........56.1.6.2.....5..4..76..1........9..5..2,578413629964278153312659847485367291237891564196524738853142976721936485649785312,56
......12..9...43..31..5...6.7..2..5.15.3.6.8..46..5..74......9...........8.9..5.2,764839125295614378318752946973428651152376489846195237421567893539281764687943512,54
....7..85........3.4..86...2..63...89...1....1....23...92.......5....4..8...61.5.,326174985718529643549386712274635198963817524185942376492753861651298437837461259,57
9....8..3.4.25......216..8........5.1.76.....8...21....8.....2.........4.39...5.7,915478263648253971372169485426937158157684392893521746784315629561792834239846517,57
..8..6....6..4..75..5..2..14...5..9.89.71..4...2...3.....42....914..........3..5.,128576934369841275745392861431258697896713542572964318653427189914685723287139456,55
..1.3..7..726..9....6.....8.1..9.2.....31.4.....8..3..5.7.28...4................6,851439672372685914946271538613794285285316497794852361567928143428163759139547826,58
23.....5.75.....6.....6...81....869......9..1.......7.8.19.72.....4......6...15..,236874159758192463419563728172348695685729341394615872841957236523486917967231584,57
...9.8.....8.2175..1..3.4...4.3....7.........1.98..3..6...1......7..9...83...596.,354978216968421753712536498546392187283157649179864325695213874427689531831745962,55
..5....74....5....3...9...19......5.....6318.........2..9......1..42.3.6.7.8..21.,615382974794651823382794561923148657547263189861975432239516748158427396476839215,57
13...........9.6.3....58..7.....73.6..1..47..2......15.....6....45.....9..7......,138762954752491683496358127589217346361584792274639815923846571845173269617925438,59
.9.6...7..4....3..8.623.95...4....68621....3.............75....91..4.......9..5..,593684172142597386876231954354129768621875439789463215438752691915346827267918543,56
....4.25..3...6.84.4...3....8.3..9..72.........16........7.9.....5....49..75...3.,976841253532976184148253697684327915729415368351698472413789526865132749297564831,57
..86......9...1.7.5.7..3.42..9.......4.1..3........28................1.7.5346.8..,428675931396241578517983642289356714745128396631794285872519463964832157153467829,58
3...2...7....86....1.9..3..4...7.16......3....2.1..8.5......74........81.9..5....,348521697957386412216947358489275163571863924623194875835612749762439581194758236,58
8..6....9.....12..3.15...7.27.....6..68.4..........4.7.......84......9..9...8.1.5,842673519756891243391524678274359861568147392139268457615932784483715926927486135,57
...3..9.5..6.......8.2....3..1.3....2.........6.79.1..1..9.3.54.3..8...2...41....,712364985346859271589271463891632547257148396463795128178923654934586712625417839,57
8...7.........65.8..13.......46.1..59...5...7...2..3...75.4.8...1.....53...12....,842579631397416528561382749784631295923854167156297384675943812219768453438125976,56
2.....1764....9...63.5........362..1.....1..8.......5....7..8...2..3.....8.....4.,259483176478619235631527984845362791367951428912874653593746812724138569186295347,59
..1..3.........8.52..8941....82..4...1.....5..425..7.1......2..9.7.....4...7.6..3,481653927396127845275894136538271469719468352642539781163945278957382614824716593,55
......536....7.......6...8..9.5.8.6...1.3......3794..19..8.....53....4.7..7..9.1.,279481536386975142145623789792518364451236978863794251914857623538162497627349815,55
.57.....638.2........3..4.....4.7.19.9..1..........8..9.6..82...2.1.4...71..2..6.,457891326389246175162375498235487619894612753671539842946758231523164987718923564,55
4.5.6...713...4......9..8...7823..........3.8..1....9..........21.67......6...53.,485362917139784652627951843578239164942516378361847295854193726213675489796428531,57
2.14..5.87....812.8....5....7.......1.6.2..9..4...1.......5.6...1...9..44.....8..,291467538754398126863215947572946381186723495349581762928154673617839254435672819,56
.3...2..1.......6.624..3...3..7..8..2.....3....12.4..7...51....4.......5..9....7.,935862741178495263624173598346751829257986314891234657782519436413627985569348172,58
.........8...569.3..3..287.....3..565..21.....4....2....5...6.....1....749....52.,759381462824756913613942875982437156536219784147568239375824691268195347491673528,56
2............81..5..623..914...1..7..5.978.2..2......89.........1.65.7...........,281596437394781265576234891468312579153978624729465318947823156812659743635147982,57
.2..1....36..7...5....89...9..........3..7..1742..6.3......815........42....63..8,429615387368274915175389426916832574583947261742156839694728153837591642251463798,56
9..6.............8.7.4....53.2..6...4517............2......1..9....3.76.218......,934685172125379648876412935392856417451723896687194523763541289549238761218967354,59
...16273...94..5.............5..1..6....53....8...6.2.89.5....7..2......357......,548162739239487561761395482975821346624953178183746925896534217412679853357218694,57
....287............635....4...3..9.....2....741..97......67.3.8..6...5...81.5...6,159428763842736195763519824627345981938261457415897632594672318276183549381954276,56
2...169.....2..78...........365.7....7.6...5..4...3..71.5.......9..8......47....1,257816934419235786368974512836527149971648253542193867125369478793481625684752391,57
3.7..6..4..4.5...9......1..21.3.95.....71.......6.....7.....6....3...2.8..6....3.,357196824184253769962874153218349576639715482475682391721938645593467218846521937,58
..1.97..4......6........52.....1894...7.....3.4........2...4.5...6.3..1..7.6..3.2,261597834485123679739846521652318947917465283348279165123984756596732418874651392,57
61...28...8..4..5...5..........8...1......4..192.......6....2.5...7...3.4...39..7,617352849389641752245978316534287961876195423192463578763814295958726134421539687,58
.6...95.2..4....3.83...2.........2.99.....8......4....5.6.2..4...36.........7.3..,761439582294587631835162497348716259917253864652948173576321948183694725429875316,59
...3.......5...9..68.9.4.1.....6.7...2..9.6..1.3....2...415..6...2.........437...,491375286235816974687924315549261738728593641163748529974152863312689457856437192,57
..9..5.8..3....6......74..97.6...9.5.15.97...2...6..3..8....1.....72...........9.,429635781837912654561874329746283915315497268298561437984356172153729846672148593,57
.7.2...3...6..85......6.8....5872......1......3....7...13.....6.4.3...9.5.79.....,874295631196438527352761849465872913789153462231649758913584276648327195527916384,57
38...7.565....42.8..9.....36.5..............2.9.6.34...........24.13......1.9.8..,384927156567314298129865743675241389413789562892653417958472631246138975731596824,56
.8.5..4.17.4.2.5.........92.6..............28..316.....5.91..........9..6..75..3.,289536471714829563536471892865247319471395628923168745357914286142683957698752134,57
.57.9.....6.2.19..2.....5...4.96................4.8.6.8.5...6..7...4.31..2.1.....,157893246468251973239674581541967832682315497973428165815739624796542318324186759,57
89.7...4...6....85...2..9...6.3....9.5..6.........1..26.4....1..72...3.4..5......,893756241426193785517248936768324159251869473349571862684932517172685394935417628,57
..4...5...2..56....3....1....5.....7......2.9.712.43.....3......1.57....4.....98.,164837592729156438538492176245963817386715249971284365692348751813579624457621983,58
.47..123..........83.5....7....5......3..91...8....4.36...8....5...46.9...819....,947861235125937864836524917461358729253479186789612453694283571512746398378195642,56
..5.1.28.....76.1........536........2...685......4...8...3...26........9..4..23..,965413287832576914471829653618735492247968531593241768759384126326157849184692375,58
