619843275834752196275691483197265348428.39657563478921951327864786914532342586719,619843275834752196275691483197265348428139657563478921951327864786914532342586719,1
7316924589247581638564312793982657411758493266.2173895567384912289517634413926587,731692458924758163856431279398265741175849326642173895567384912289517634413926587,1
9641785231823597463574629812495831676357.4298871296354493821675528637419716945832,964178523182359746357462981249583167635714298871296354493821675528637419716945832,1
63891247541735682995247813652469178386354791217982356478.264391241739658396185247,638912475417356829952478136524691783863547912179823564785264391241739658396185247,1
83697254154931678212754896378325149641576932896283417569418523727169385435842.619,836972541549316782127548963783251496415769328962834175694185237271693854358427619,1
7689435129128657345437128698514362974371296586295783413746819252853941761962.7483,768943512912865734543712869851436297437129658629578341374681925285394176196257483,1
526941783417638952983725146154397268378562419692814375845273691261489.37739156824,526941783417638952983725146154397268378562419692814375845273691261489537739156824,1
1675829345293741868349617523457192682.1653479976248315652197843413826597798435621,167582934529374186834961752345719268281653479976248315652197843413826597798435621,1
17465239895381467.862739415341526987628197534795348261417965823289473156536281749,174652398953814672862739415341526987628197534795348261417965823289473156536281749,1
6321475895896324174178953267932146581263587.4845976231954783162278561943361429875,632147589589632417417895326793214658126358794845976231954783162278561943361429875,1
2385719467564892314196238751458673299872351643629145875937.8612824156793671392458,238571946756489231419623875145867329987235164362914587593748612824156793671392458,1
43965218715698734282714396596143.728284769513573821694795218436618374259342596871,439652187156987342827143965961435728284769513573821694795218436618374259342596871,1
97416328.856472193231589476647835912329716854518294367463958721185327649792641538,974163285856472193231589476647835912329716854518294367463958721185327649792641538,1
591683742368472591247159683875321469926548317.34967258619234875752896134483715926,591683742368472591247159683875321469926548317134967258619234875752896134483715926,1
714325896632987145598461723149638572826.59314357142968275896431963514287481273659,714325896632987145598461723149638572826759314357142968275896431963514287481273659,1
6783541292137895649541268371652379.8827491356439865271592648713341972685786513492,678354129213789564954126837165237948827491356439865271592648713341972685786513492,1
8759326419618542732437165981294837566342758195871694324563981277985213.4312647985,875932641961854273243716598129483756634275819587169432456398127798521364312647985,1
157924638389165247624738159731549826568273491492816573.75682314813457962246391785,157924638389165247624738159731549826568273491492816573975682314813457962246391785,1
41372596872.468351586193247632541879947286513851379426294637185168952734375814692,413725968729468351586193247632541879947286513851379426294637185168952734375814692,1
86524371972968145341359726894136852.372415896586729134258976341637154982194832675,865243719729681453413597268941368527372415896586729134258976341637154982194832675,1
65142739894863517237218956416729843552974381648351672923685194771596428389437265.,651427398948635172372189564167298435529743816483516729236851947715964283894372651,1
51764389.342978561986512437623451789754839126198726345279385614431267958865194273,517643892342978561986512437623451789754839126198726345279385614431267958865194273,1
89562173431257469874693825145931782662384517.187269543978153462561492387234786915,895621734312574698746938251459317826623845179187269543978153462561492387234786915,1
4251698738392576141674.3592573698421286741935914532768392875146748316259651924387,425169873839257614167483592573698421286741935914532768392875146748316259651924387,1
15249386748956723176321854982435179651798632439672415894813567267.842913231679485,152493867489567231763218549824351796517986324396724158948135672675842913231679485,1
67392485149156873228571396435728164994835621712.479385532647198719835426864192573,673924851491568732285713964357281649948356217126479385532647198719835426864192573,1
425913687.68275493973486152541827369832649715796351824354198276619732548287564931,425913687168275493973486152541827369832649715796351824354198276619732548287564931,1
756132489834597621192864357.15479268249618573687253194463985712921746835578321946,756132489834597621192864357315479268249618573687253194463985712921746835578321946,1
58962413727153864964317925875831249639684571212479.385432957861815263974967481523,589624137271538649643179258758312496396845712124796385432957861815263974967481523,1
4529671383892517646173.8259271483695543619827896572413765194382128735946934826571,452967138389251764617348259271483695543619827896572413765194382128735946934826571,1
4658127938316972547.9534618947356182213489576586271439354168927192743865678925341,465812793831697254729534618947356182213489576586271439354168927192743865678925341,1
9178563243821945766543279.8573619482841732659296548731725961843468273195139485267,917856324382194576654327918573619482841732659296548731725961843468273195139485267,1
25764.183984351267136872594742936815593418726618527439361784952875293641429165378,257649183984351267136872594742936815593418726618527439361784952875293641429165378,1
.25816749678934251491725863263597184159482376847163592716259438532648917984371625,325816749678934251491725863263597184159482376847163592716259438532648917984371625,1
25876.391936158724741329586693872415172543869584916237869437152425681973317295648,258764391936158724741329586693872415172543869584916237869437152425681973317295648,1
38962754.147589236652134798874365912213498675596271384465713829931852467728946153,389627541147589236652134798874365912213498675596271384465713829931852467728946153,1
594281736367954821128763459859476213271835694643129578916.47382485392167732618945,594281736367954821128763459859476213271835694643129578916547382485392167732618945,1
84356912719587263476214398568723541945968127323149756897.314852328956741514728396,843569127195872634762143985687235419459681273231497568976314852328956741514728396,1
35.896712682517493971324856597683241168742935243159687435268179729431568816975324,354896712682517493971324856597683241168742935243159687435268179729431568816975324,1
5126947833495876127861239548679523412354718961948365276782154399237481654513.9278,512694783349587612786123954867952341235471896194836527678215439923748165451369278,1
634751928529863714817294536781326459345189267296475381972518643458637192163.42875,634751928529863714817294536781326459345189267296475381972518643458637192163942875,1
163524879978361254245978613654839.21317245986829617345491786532582493167736152498,163524879978361254245978613654839721317245986829617345491786532582493167736152498,1
231578469547369218689142573358714926964253.87712896354173985642425637891896421735,231578469547369218689142573358714926964253187712896354173985642425637891896421735,1
28537164971394682569.285371126834597478592163359167482537428916861759234942613758,285371649713946825694285371126834597478592163359167482537428916861759234942613758,1
6394257818159376422748613955487932167231468591962584739625741383876195244.1382967,639425781815937642274861395548793216723146859196258473962574138387619524451382967,1
289146735374925.18615387942132654879748239156956718324597463281461872593823591467,289146735374925618615387942132654879748239156956718324597463281461872593823591467,1
4523976189.1258437378641295136579824825164973749832156687925341214783569593416782,452397618961258437378641295136579824825164973749832156687925341214783569593416782,1
9237165.8847235196156984723398647251562193487714528369435861972281479635679352814,923716548847235196156984723398647251562193487714528369435861972281479635679352814,1
51732948634865192729678415382417369575986231416349527868.937542932548761475216839,517329486348651927296784153824173695759862314163495278681937542932548761475216839,1
578931264436572819921684573814269735295317486.67458192152793648749826351683145927,578931264436572819921684573814269735295317486367458192152793648749826351683145927,1
9736142588613257492549871631298435764371569825867924313425.9817798431625615278394,973614258861325749254987163129843576437156982586792431342569817798431625615278394,1
862743195495681237371925486243197658159862743687534921518.79364936418572724356819,862743195495681237371925486243197658159862743687534921518279364936418572724356819,1
195846237326917854784523916839172465542368791617459328.63791582951284673278635149,195846237326917854784523916839172465542368791617459328463791582951284673278635149,1
284197653173256849659384271428631597315879462967425318.92568134531742986846913725,284197653173256849659384271428631597315879462967425318792568134531742986846913725,1
34692517828731654915948726351263489763879245197415832672356198486124973.495873612,346925178287316549159487263512634897638792451974158326723561984861249735495873612,1
561243.97742598316938671542389452761156937428427186935295714683814365279673829154,561243897742598316938671542389452761156937428427186935295714683814365279673829154,1
182547693469283517753196842547612389.36758421821439756315964278298375164674821935,182547693469283517753196842547612389936758421821439756315964278298375164674821935,1
84315697295687231471234985626159374839548762148726153.674915283538624197129738465,843156972956872314712349856261593748395487621487261539674915283538624197129738465,1
1342975689654187232783654194875361923961728455129846378216539747498213566537492.1,134297568965418723278365419487536192396172845512984637821653974749821356653749281,1
17549386239276854168421593795312647886793421524185769372.349156416572389539681724,175493862392768541684215937953126478867934215241857693728349156416572389539681724,1
419527368273698541586413927154986273932174685867.35419341869752698752134725341896,419527368273698541586413927154986273932174685867235419341869752698752134725341896,1
34759816261247359898512634713684927552936781447825193629463578.853714629761982453,347598162612473598985126347136849275529367814478251936294635781853714629761982453,1
9218356475476192386834271951549638728627543.9379281564736592481298146753415378926,921835647547619238683427195154963872862754319379281564736592481298146753415378926,1
194358276286497153573261948861945327352176894947832615418523769635719.82729684531,194358276286497153573261948861945327352176894947832615418523769635719482729684531,1
8637921459174583.2245613789791564823458329617632187594176945238324876951589231476,863792145917458362245613789791564823458329617632187594176945238324876951589231476,1
4125963878357142969678324512986715437563489121432.9768324185679689427135571963824,412596387835714296967832451298671543756348912143259768324185679689427135571963824,1
738159246416723985592864137145638729267491853983572614371985462624317598.59246371,738159246416723985592864137145638729267491853983572614371985462624317598859246371,1
9538147261482763956275394814693.2817375168249281497563512643978734981652896725134,953814726148276395627539481469352817375168249281497563512643978734981652896725134,1
5489263711327849657695312843571486296943527182816974538132695474258731969.6415832,548926371132784965769531284357148629694352718281697453813269547425873196976415832,1
95621347832897461547168529314583976263742158989256713478435692156319284721974835.,956213478328974615471685293145839762637421589892567134784356921563192847219748356,1
47862931526385179495147382662531748919458263783794625178913456251276894334629.178,478629315263851794951473826625317489194582637837946251789134562512768943346295178,1
896541372754326198231897465179235684423.68517568714239917453826642189753385672941,896541372754326198231897465179235684423968517568714239917453826642189753385672941,1
279568134835941762641237589427659813396812475158374926962785341713496.58584123697,279568134835941762641237589427659813396812475158374926962785341713496258584123697,1
47136825938291564756947213819678352474825691325319487681462739562753948193.841762,471368259382915647569472138196783524748256913253194876814627395627539481935841762,1
7213865498654293719345172861839754622591648376478321955167489234.2653718378291654,721386549865429371934517286183975462259164837647832195516748923492653718378291654,1
83526417991275386474619832528193745646952173857348629115867294339784.612624319587,835264179912753864746198325281937456469521738573486291158672943397845612624319587,1
498326157175948623632571849247635981986412.35513789264829153476364297518751864392,498326157175948623632571849247635981986412735513789264829153476364297518751864392,1
435297681812654793769381524286149375354726819971538.46147863952593472168628915437,435297681812654793769381524286149375354726819971538246147863952593472168628915437,1
6184372953792564185.2981376184675923753129864296843751435712689921368547867594132,618437295379256418542981376184675923753129864296843751435712689921368547867594132,1
812476935597813426.64295781251349678483567219679128543945781362126934857738652194,812476935597813426364295781251349678483567219679128543945781362126934857738652194,1
368124579291375864745869231934782615152436987687591342429613.58816957423573248196,368124579291375864745869231934782615152436987687591342429613758816957423573248196,1
548317296916482.53372659814281974635437865921695123478159248367724536189863791542,548317296916482753372659814281974635437865921695123478159248367724536189863791542,1
729148536461735829835.96471372819645914653782586472193698527314153984267247361958,729148536461735829835296471372819645914653782586472193698527314153984267247361958,1
2691857437519436823847269511435682.7897312564625497318436251879978634125512879436,269185743751943682384726951143568297897312564625497318436251879978634125512879436,1
8275964139561342873412789561984537624638271955729613487156428396347.9521289315674,827596413956134287341278956198453762463827195572961348715642839634789521289315674,1
7481325966954783212135.6784362784159451369872879215643124657938937841265586923417,748132596695478321213596784362784159451369872879215643124657938937841265586923417,1
721398465489562317365147892237486951.56921743914735628542879136173654289698213574,721398465489562317365147892237486951856921743914735628542879136173654289698213574,1
1563894279384721652476513987241359865917682346839247518195436724652.7813372816549,156389427938472165247651398724135986591768234683924751819543672465297813372816549,1
5943162871672983453827546196.3921458958643172241587936719465823836172594425839761,594316287167298345382754619673921458958643172241587936719465823836172594425839761,1
54263871916927453878395.426925186347618743952437592681276415893851369274394827165,542638719169274538783951426925186347618743952437592681276415893851369274394827165,1
46385927171846235992531764868.593127197624583352781496576238914839145762241976835,463859271718462359925317648684593127197624583352781496576238914839145762241976835,1
284173596713596842965428713327645189491837625658219437146952378832764951.79381264,284173596713596842965428713327645189491837625658219437146952378832764951579381264,1
64129738527863519.395418762839742516564981237712356948156823479983574621427169853,641297385278635194395418762839742516564981237712356948156823479983574621427169853,1
1864539725497823617231.6854832945716971628435654317298215839647497261583368574129,186453972549782361723196854832945716971628435654317298215839647497261583368574129,1
7394852166249713585183627948532.9167497618532261753489376594821985127643142836975,739485216624971358518362794853249167497618532261753489376594821985127643142836975,1
415298376268573149379164285586941723142357.68937826514651432897723689451894715632,415298376268573149379164285586941723142357968937826514651432897723689451894715632,1
37256481948592.736196378542534296178619857423728413965863745291957132684241689357,372564819485921736196378542534296178619857423728413965863745291957132684241689357,1
471856932925.17486638294715267983154583641297194725368852439671719562843346178529,471856932925317486638294715267983154583641297194725368852439671719562843346178529,1
98346725124631598757129836476492183519285347683.674192359742618418536729627189543,983467251246315987571298364764921835192853476835674192359742618418536729627189543,1
56731429849.728156128569374931872465852641937674935812245197683716283549389456721,567314298493728156128569374931872465852641937674935812245197683716283549389456721,1
43579816278641293591253678489436725162395147857128439624867951336912.847157843629,435798162786412935912536784894367251623951478571284396248679513369125847157843629,1
612385794738249615.95617823856421379174593286923768451367952148541876932289134567,612385794738249615495617823856421379174593286923768451367952148541876932289134567,1
235491687871326549946857213724539861368214975159678432.17945328493782156582163794,235491687871326549946857213724539861368214975159678432617945328493782156582163794,1
43518762926893475179156.483846293517923751864157648392379825146512476938684319275,435187629268934751791562483846293517923751864157648392379825146512476938684319275,1
2864159735.9672418741398526158963247362754891974281365615829734893147652427536189,286415973539672418741398526158963247362754891974281365615829734893147652427536189,1
9276518344357289618164935277839421.6192865473654317289548136792269574318371289645,927651834435728961816493527783942156192865473654317289548136792269574318371289645,1
17439286586315479295286734159162847324657318.387419526435286917619745238728931654,174392865863154792952867341591628473246573189387419526435286917619745238728931654,1
35671248918496372579245861364928513727.634598835179264963527841518346972427891356,356712489184963725792458613649285137271634598835179264963527841518346972427891356,1
459216873871349652632587491785124.36214693587963875214396451728548732169127968345,459216873871349652632587491785124936214693587963875214396451728548732169127968345,1
71482639525834917696315724849658371212796458383527196457269843164173285938941562.,714826395258349176963157248496583712127964583835271964572698431641732859389415627,1
32719865489462573165134728913957482674628.395582936417413752968268419573975863142,327198654894625731651347289139574826746281395582936417413752968268419573975863142,1
74389251629851673456174329885632417917495836232967184543728965198516.423612435987,743892516298516734561743298856324179174958362329671845437289651985167423612435987,1
432985671156472893789.36425268349517391657248574218369823761954647593182915824736,432985671156472893789136425268349517391657248574218369823761954647593182915824736,1
85471693276324918521935864.321874569586923714947561823435187296678492351192635478,854716932763249185219358647321874569586923714947561823435187296678492351192635478,1
65974382117358249648291657351.327968798654312326198745941235687865471239237869154,659743821173582496482916573514327968798654312326198745941235687865471239237869154,1
83945612771489256356213749.497215836381769245256384719923548671178623954645971382,839456127714892563562137498497215836381769245256384719923548671178623954645971382,1
8697154327123945864536287919812436752759613486348572191284769533465891275971.2864,869715432712394586453628791981243675275961348634857219128476953346589127597132864,1
146387259235149687978562314314958762562471893897623541729815436451.36928683294175,146387259235149687978562314314958762562471893897623541729815436451736928683294175,1
2951673488413529.6736948125152479683468531792379286451913824567684715239527693814,295167348841352976736948125152479683468531792379286451913824567684715239527693814,1
843192657152367984976485321697813245285674193431259768529741836318526479764938.12,843192657152367984976485321697813245285674193431259768529741836318526479764938512,1
7539846214683129.7921756843872649315645831792139527486596278134217493568384165279,753984621468312957921756843872649315645831792139527486596278134217493568384165279,1
564389712218467395.79251846723548961645913278891726534157834629986172453432695187,564389712218467395379251846723548961645913278891726534157834629986172453432695187,1
548267931213945768769318542431879625.52134879987652314325781496174596283896423157,548267931213945768769318542431879625652134879987652314325781496174596283896423157,1
691475238348612.57275938614539187426127364589486529371864753192713296845952841763,691475238348612957275938614539187426127364589486529371864753192713296845952841763,1
2465983717186235493597416826928371541374652985.4912763925174836471386925863259417,246598371718623549359741682692837154137465298584912763925174836471386925863259417,1
63957412827519864318432659741326587976843921559278136434781295.826957431951643782,639574128275198643184326597413265879768439215592781364347812956826957431951643782,1
859.14762124976583376258941432867159798531624561429378945783216687192435213645897,859314762124976583376258941432867159798531624561429378945783216687192435213645897,1
6741859328917235642359648714675312891824963579538721467263594185482176933196.8725,674185932891723564235964871467531289182496357953872146726359418548217693319648725,1
163598472745321986892647.31431952768956783124287416359374269815528174693619835247,163598472745321986892647531431952768956783124287416359374269815528174693619835247,1
21759684359874312636.182597685374219749621385132859674976238451853417962421965738,217596843598743126364182597685374219749621385132859674976238451853417962421965738,1
8142567399578134626327.4581283965147541378926769421358476132895128549673395687214,814256739957813462632794581283965147541378926769421358476132895128549673395687214,1
.82754691645291387719386524278945136153862479496173258821637945567429813934518762,382754691645291387719386524278945136153862479496173258821637945567429813934518762,1
64795238158243167919368742582.394716439716852761825943276149538958273164314568297,647952381582431679193687425825394716439716852761825943276149538958273164314568297,1
158632479243719.58976854123685947312412368597739125846591286734824573961367491285,158632479243719658976854123685947312412368597739125846591286734824573961367491285,1
84369517297241856351673298465128943732456781.789341625298174356467853291135926748,843695172972418563516732984651289437324567819789341625298174356467853291135926748,1
637429581954138627128567349.72984156516273894849651273295716438763845912481392765,637429581954138627128567349372984156516273894849651273295716438763845912481392765,1
1456287938.6537241273149865614873529927415386358962174432756918569281437781394652,145628793896537241273149865614873529927415386358962174432756918569281437781394652,1
7369142858597326414125869371834795626742.3819925861374261345798398127456547698123,736914285859732641412586937183479562674253819925861374261345798398127456547698123,1
2751683499147532866.3924517168549723452637198739812465547286931396471852821395674,275168349914753286683924517168549723452637198739812465547286931396471852821395674,1
32618475995436712878.259643839621574245973861617548392192736485568412937473895216,326184759954367128781259643839621574245973861617548392192736485568412937473895216,1
6451789238739521462196437857.1364852384529671562817394437291568958436217126785439,645178923873952146219643785791364852384529671562817394437291568958436217126785439,1
86971453235496278121783569494537621878642135913259847659164382742318796567825.143,869714532354962781217835694945376218786421359132598476591643827423187965678259143,1
35627814972164983598413527613576298429835476164798.352479513628813426597562897413,356278149721649835984135276135762984298354761647981352479513628813426597562897413,1
947538612615972438328614579264395187793481256581726394139247865.76853921852169743,947538612615972438328614579264395187793481256581726394139247865476853921852169743,1
92751436845896321763127845921539687437648259189415763254273918.783621945169845723,927514368458963217631278459215396874376482591894157632542739186783621945169845723,1
4573218698365492712917864533698547127182635945249173869421756381856329476.3498125,457321869836549271291786453369854712718263594524917386942175638185632947673498125,1
463812975597.43182182597643658231794341975826279486531935764218816329457724158369,463812975597643182182597643658231794341975826279486531935764218816329457724158369,1
.61293574249157386753846192628371459517984263934625817492568731386712945175439628,861293574249157386753846192628371459517984263934625817492568731386712945175439628,1
26185937473514682989437256112768594368941325754329718697653841.452961738318724695,261859374735146829894372561127685943689413257543297186976538412452961738318724695,1
987513246314726598652894713765289134498137625231465987579342861123678.59846951372,987513246314726598652894713765289134498137625231465987579342861123678459846951372,1
1234689759682754135471932682195468377358216946849375214763821598527193463916547.2,123468975968275413547193268219546837735821694684937521476382159852719346391654782,1
67489135251962384782357491639745612828691753414.382679961245783458739261732168495,674891352519623847823574916397456128286917534145382679961245783458739261732168495,1
8731654294598231671264793583926875416159427837485316925347982169672148352.1356974,873165429459823167126479358392687541615942783748531692534798216967214835281356974,1
673154982145298367829376415752649138468713.59931825746317562894296481573584937621,673154982145298367829376415752649138468713259931825746317562894296481573584937621,1
251798634647235891938641572583429716416587923792316485824.63157165872349379154268,251798634647235891938641572583429716416587923792316485824963157165872349379154268,1
71452689326583914789371426565917238414236875937.495612937651428586243971421987536,714526893265839147893714265659172384142368759378495612937651428586243971421987536,1
89236147536725419854189723661954238728397654.475183962938615724124738659756429813,892361475367254198541897236619542387283976541475183962938615724124738659756429813,1
82465.397567329148931847265256913874793584612148276539675432981312798456489165723,824651397567329148931847265256913874793584612148276539675432981312798456489165723,1
472851963859436712.13729548235948176196375824784162359967213485548697231321584697,472851963859436712613729548235948176196375824784162359967213485548697231321584697,1
58296437146351798291723845687649521339512674824187369572438156963875912.159642837,582964371463517982917238456876495213395126748241873695724381569638759124159642837,1
29731856414.675892658429371761934285384752916529861743932147658476583129815296437,297318564143675892658429371761934285384752916529861743932147658476583129815296437,1
56213749898746513241328965729861374575694281334157892682975136413.826579675394281,562137498987465132413289657298613745756942813341578926829751364134826579675394281,1
263487915984615723517293684345129867196874532728356.49639548271452761398871932456,263487915984615723517293684345129867196874532728356149639548271452761398871932456,1
36824597114287936557936182489712453665398741242153678973469215828541369791675.243,368245971142879365579361824897124536653987412421536789734692158285413697916758243,1
954732681683951274721468935875324169412896753396517842569273418138649527247185.96,954732681683951274721468935875324169412896753396517842569273418138649527247185396,1
98741235636178594245239687174852316959364172821687943587925461362.138597135967284,987412356361785942452396871748523169593641728216879435879254613624138597135967284,1
4185726392978635.4356194782149237856832659147765418923983721465671345298524986371,418572639297863514356194782149237856832659147765418923983721465671345298524986371,1
684352917239617458751984623326178.49975246831418593276143829765862735194597461382,684352917239617458751984623326178549975246831418593276143829765862735194597461382,1
439857126251436987867129354943562718715948632628371549586714293192683.75374295861,439857126251436987867129354943562718715948632628371549586714293192683475374295861,1
6275139841849672535394287619123856477.8294315345671892276149538493852176851736429,627513984184967253539428761912385647768294315345671892276149538493852176851736429,1
15923784662398457178415629383172.654475863912962541387518672439396418725247395168,159237846623984571784156293831729654475863912962541387518672439396418725247395168,1
4958612372635794811782345696514839729347261588271956437493528165869.7324312648795,495861237263579481178234569651483972934726158827195643749352816586917324312648795,1
261938745.38417629947265381154386972872149563396752418725894136419623857683571294,261938745538417629947265381154386972872149563396752418725894136419623857683571294,1
83247651965128973497451382.563921487417358962289647351195732648748165293326894175,832476519651289734974513826563921487417358962289647351195732648748165293326894175,1
79381456218265739464523917856192874397456.281238741956459382617316475829827196435,793814562182657394645239178561928743974563281238741956459382617316475829827196435,1
2483167956317958427958421363746.8219982137654156924387423571968817469523569283471,248316795631795842795842136374658219982137654156924387423571968817469523569283471,1
472159683395286471186437295751624839934815726.68973514543792168617348952829561347,472159683395286471186437295751624839934815726268973514543792168617348952829561347,1
621935478854617329937842561782359614549261837316784952173598246.68123795295476183,621935478854617329937842561782359614549261837316784952173598246468123795295476183,1
76813594223584976119467283545691732887352461992136857434978125668245.197517296483,768135942235849761194672835456917328873524619921368574349781256682453197517296483,1
7618932454591.2783328475916876349521234751869195628437912534678643987152587216394,761893245459162783328475916876349521234751869195628437912534678643987152587216394,1
68937245175146938223458197691523674834781562986279451312395786459614823.478623195,689372451751469382234581976915236748347815629862794513123957864596148237478623195,1
4631257988713496529.2687314348261579629758431517493826236974185184532967795816243,463125798871349652952687314348261579629758431517493826236974185184532967795816243,1
3947182657152364.8628459137152893746463527981987641523831972654246185379579364812,394718265715236498628459137152893746463527981987641523831972654246185379579364812,1
74813256.295648731361957428952761384674583912813429675527314896489276153136895247,748132569295648731361957428952761384674583912813429675527314896489276153136895247,1
697485231413962578582731694976348125.41259867825176943254617389139824756768593412,697485231413962578582731694976348125341259867825176943254617389139824756768593412,1
649875132852391467.31642958584267319197538246326419785918753624263984571475126893,649875132852391467731642958584267319197538246326419785918753624263984571475126893,1
176584329582693417349172568235467891968351.74417829653854916732621738945793245186,176584329582693417349172568235467891968351274417829653854916732621738945793245186,1
38475612995182436727693185459761324843257869161824957.865197432149362785723485916,384756129951824367276931854597613248432578691618249573865197432149362785723485916,1
1527638946794583214839125765473862199165274383281497.5761834952835291647294675183,152763894679458321483912576547386219916527438328149765761834952835291647294675183,1
6712598433951842674827369515364187297.8962135129573684214895376953627418867341592,671259843395184267482736951536418729748962135129573684214895376953627418867341592,1
753248196246917358891536724912873645.85694217674152983469781532137425869528369471,753248196246917358891536724912873645385694217674152983469781532137425869528369471,1
5316984727921348566487259133198672454679.2138825341697973216584284579361156483729,531698472792134856648725913319867245467952138825341697973216584284579361156483729,1
3168945.2752631489498527631143986257827315946569472318975163824631248795284759163,316894572752631489498527631143986257827315946569472318975163824631248795284759163,1
8352419672675931844197865233219648755943786126781524391564273.8743819256982635741,835241967267593184419786523321964875594378612678152439156427398743819256982635741,1
6378.2954289754316514639782852173469173496528946285137321948675465327891798561243,637812954289754316514639782852173469173496528946285137321948675465327891798561243,1
97425163885173694263249817518952376446598732172316458924761985331684529759837241.,974251638851736942632498175189523764465987321723164589247619853316845297598372416,1
7234861595892174636419538724651289378123795469376452812748613951965347283587.2614,723486159589217463641953872465128937812379546937645281274861395196534728358792614,1
2416758939384217656758391424.7968531193257486586143927812596374769314258354782619,241675893938421765675839142427968531193257486586143927812596374769314258354782619,1
126948375743251698895673241674839512532417869918562734287196453461325987.59784126,126948375743251698895673241674839512532417869918562734287196453461325987359784126,1
781345629592861347643.27815164259738879613254325784961957436182216578493438192576,781345629592861347643927815164259738879613254325784961957436182216578493438192576,1
47258693135179246868931425781364972574682519392517384616423857959746138223895.614,472586931351792468689314257813649725746825193925173846164238579597461382238957614,1
371842659295316478684597231736485912842179365519.63847963758124458621793127934586,371842659295316478684597231736485912842179365519263847963758124458621793127934586,1
789462135532819467641537928856921743.13674589497358216968245371374196852125783694,789462135532819467641537928856921743213674589497358216968245371374196852125783694,1
824.13657731586294569472813357891462418625739296734185975148326142369578683257941,824913657731586294569472813357891462418625739296734185975148326142369578683257941,1
745183629863492715921756348172348956486519237539267481694835172.57621894218974563,745183629863492715921756348172348956486519237539267481694835172357621894218974563,1
24856319717928453635671982463742891581497526392513674858264137976389245149.357682,248563197179284536356719824637428915814975263925136748582641379763892451491357682,1
429815763857643129136927584245791836983564271761238.95614382957592176348378459612,429815763857643129136927584245791836983564271761238495614382957592176348378459612,1
53678219481493652779241536838512974626937481547165893.653841279927563481148297653,536782194814936527792415368385129746269374815471658932653841279927563481148297653,1
734891625268745319951326784176439852592678431843512976325967148489153267617.84593,734891625268745319951326784176439852592678431843512976325967148489153267617284593,1
9314627584287351966571983423869415275198276342746.3819142586973763219485895374261,931462758428735196657198342386941527519827634274653819142586973763219485895374261,1
5827394166918245377431568292586471939365817424172936581694723853.5918264824365971,582739416691824537743156829258647193936581742417293658169472385375918264824365971,1
94516238773148569226873945181392457647.856123526317849392541768684273915157698234,945162387731485692268739451813924576479856123526317849392541768684273915157698234,1
3814625974697513825729834619563471281432987567286159348145296736358742192971368.5,381462597469751382572983461956347128143298756728615934814529673635874219297136845,1
1632798455984362717241859638715423964367985129523614.7219654738345817629687923154,163279845598436271724185963871542396436798512952361487219654738345817629687923154,1
4962837512574198.3318765429841597236723146985965832147189654372574321698632978514,496283751257419863318765429841597236723146985965832147189654372574321698632978514,1
